Tanggal,Bawang Merah,Bawang Merah Ukuran Sedang,Bawang Putih,Bawang Putih Ukuran Sedang,Beras,Beras Kualitas Bawah I,Beras Kualitas Bawah II,Beras Kualitas Medium I,Beras Kualitas Medium II,Beras Kualitas Super I,Beras Kualitas Super II,Cabai Merah,Cabai Merah Besar,Cabai Merah Keriting ,Cabai Rawit,Cabai Rawit Hijau,Cabai Rawit Merah,Daging Ayam,Daging Ayam Ras Segar,Daging Sapi,Daging Sapi Kualitas 1,Daging Sapi Kualitas 2,Gula Pasir,Gula Pasir Kualitas Premium,Gula Pasir Lokal,Minyak Goreng,Minyak Goreng Curah,Minyak Goreng Kemasan Bermerk 1,Minyak Goreng Kemasan Bermerk 2,Telur Ayam,Telur Ayam Ras Segar
2025-02-26,"41,750","41,750","51,650","51,650","15,750","14,650","13,400","15,800","14,800","19,000","16,700","64,100","67,150","61,050","91,350","63,550","119,150","37,150","37,150","137,500","142,500","132,500","19,650","20,050","19,200","21,050","21,000","21,350","20,900","30,500","30,500"
2025-02-27,"41,750","41,750","51,650","51,650","15,750","14,650","13,400","15,800","14,800","19,000","16,700","64,500","67,150","61,750","90,150","61,100","119,150","38,000","38,000","137,500","142,500","132,500","19,650","20,050","19,200","21,050","21,000","21,350","20,900","30,500","30,500"
2025-02-28,"42,600","42,600","52,500","52,500","15,650","14,150","13,400","15,800","14,800","19,000","16,700","65,750","68,850","62,600","90,150","61,100","119,150","39,350","39,350","137,500","142,500","132,500","19,650","20,050","19,200","21,050","21,000","21,350","20,900","30,500","30,500"
2025-03-03,"53,800","53,800","53,350","53,350","15,700","14,150","13,450","15,850","14,800","19,050","16,700","86,200","80,550","91,800","103,600","70,950","136,250","39,500","39,500","137,500","142,500","132,500","19,650","20,050","19,200","21,050","21,000","21,350","20,900","30,500","30,500"
2025-03-04,"53,800","53,800","53,350","53,350","15,700","14,150","13,450","15,850","14,800","19,050","16,800","86,200","83,550","88,850","100,200","69,350","131,050","39,350","39,350","137,500","142,500","132,500","19,650","20,050","19,200","21,050","21,000","21,350","20,900","30,500","30,500"
2025-03-05,"55,350","55,350","53,350","53,350","15,700","14,200","13,450","15,900","14,850","19,050","16,800","83,750","87,700","79,800","93,550","69,350","117,700","38,850","38,850","137,500","142,500","132,500","19,650","20,050","19,200","21,050","21,000","21,350","20,900","30,500","30,500"
2025-03-06,"57,050","57,050","52,500","52,500","15,700","14,200","13,450","15,900","14,850","19,050","16,800","75,300","84,350","66,250","81,350","69,350","93,350","37,650","37,650","137,500","142,500","132,500","19,650","20,050","19,200","21,050","21,000","21,350","20,900","30,350","30,350"
2025-03-07,"57,050","57,050","52,500","52,500","15,700","14,200","13,450","15,900","14,850","19,050","16,800","74,850","84,350","65,350","81,350","69,350","93,350","37,650","37,650","137,500","142,500","132,500","19,650","20,050","19,200","21,050","21,000","21,350","20,900","30,350","30,350"
2025-03-10,"57,050","57,050","53,350","53,350","15,700","14,200","13,450","15,900","14,850","19,050","16,800","64,150","69,400","58,850","80,700","64,350","97,100","37,650","37,650","137,500","142,500","132,500","19,650","20,050","19,200","21,050","21,000","21,350","20,900","30,350","30,350"
2025-03-11,"57,050","57,050","53,350","53,350","15,700","14,200","13,450","15,900","14,850","19,050","16,800","62,000","69,400","54,550","81,150","64,350","97,900","37,650","37,650","137,500","142,500","132,500","19,650","20,050","19,200","21,050","21,000","21,350","20,900","30,350","30,350"
2025-03-12,"57,050","57,050","53,350","53,350","15,700","14,200","13,450","15,900","14,850","19,050","16,800","60,800","67,750","53,850","85,500","62,700","108,350","37,650","37,650","137,500","142,500","132,500","19,650","20,050","19,200","21,050","21,000","21,350","20,900","30,000","30,000"
2025-03-13,"57,050","57,050","53,350","53,350","15,700","14,200","13,450","15,900","14,850","19,050","16,800","60,800","67,750","53,850","85,500","62,700","108,350","37,500","37,500","137,500","142,500","132,500","19,650","20,050","19,200","21,050","21,000","21,350","20,900","30,000","30,000"
2025-03-14,"57,050","57,050","53,350","53,350","15,700","14,200","13,450","15,900","14,850","19,050","16,800","60,800","67,750","53,850","85,500","62,700","108,350","37,500","37,500","137,500","142,500","132,500","19,650","20,050","19,200","21,050","21,000","21,350","20,900","30,000","30,000"
2025-03-17,"57,050","57,050","53,350","53,350","15,700","14,200","13,450","15,900","14,850","19,050","16,800","54,950","62,750","47,200","87,200","63,500","110,850","36,000","36,000","137,500","142,500","132,500","19,650","20,050","19,200","21,050","21,000","21,350","20,900","28,850","28,850"
2025-03-18,"57,850","57,850","53,350","53,350","15,700","14,200","13,450","15,900","14,850","19,050","16,800","54,950","62,750","47,200","88,950","65,200","112,700","35,800","35,800","137,500","142,500","132,500","19,650","20,050","19,200","21,050","21,000","21,350","20,900","28,700","28,700"
2025-03-19,"57,850","57,850","53,350","53,350","15,700","14,200","13,450","15,900","14,850","19,050","16,800","55,800","62,750","48,850","88,950","65,200","112,700","35,800","35,800","137,500","142,500","132,500","19,650","20,050","19,200","21,050","21,000","21,350","20,900","28,500","28,500"
2025-03-20,"57,850","57,850","53,350","53,350","15,700","14,200","13,450","15,900","14,850","19,050","16,800","60,850","67,150","54,550","90,950","66,000","115,850","35,800","35,800","137,500","142,500","132,500","19,650","20,050","19,200","21,050","21,000","21,350","20,900","28,500","28,500"
2025-03-21,"57,850","57,850","53,350","53,350","15,700","14,200","13,450","15,900","14,850","19,050","16,800","61,600","67,150","56,000","90,950","66,000","115,850","36,150","36,150","137,500","142,500","132,500","19,650","20,050","19,200","21,050","21,000","21,350","20,900","28,500","28,500"
2025-03-24,"60,100","60,100","54,150","54,150","15,700","14,200","13,450","15,900","14,850","19,050","16,800","66,550","70,500","62,600","90,500","65,200","115,850","36,800","36,800","137,900","142,500","133,350","19,650","20,050","19,200","21,050","21,000","21,350","20,900","28,350","28,350"
2025-03-25,"60,100","60,100","54,150","54,150","15,700","14,200","13,450","15,900","14,850","19,050","16,800","67,000","71,350","62,600","90,500","65,200","115,850","37,150","37,150","137,900","142,500","133,350","19,650","20,050","19,200","21,050","21,000","21,350","20,900","28,350","28,350"
2025-03-26,"60,100","60,100","55,000","55,000","15,700","14,200","13,450","15,900","14,850","19,050","16,800","68,250","72,150","64,250","91,350","65,200","117,500","37,500","37,500","137,900","142,500","133,350","19,650","20,050","19,200","21,050","21,000","21,350","20,900","28,350","28,350"
2025-03-27,"61,750","61,750","56,650","56,650","15,700","14,200","13,450","15,900","14,850","19,050","16,800","77,400","81,400","73,350","93,850","66,850","120,850","38,200","38,200","140,850","145,850","135,850","19,650","20,050","19,200","21,050","21,000","21,350","20,900","28,350","28,350"
2025-03-28,"61,750","61,750","56,650","56,650","15,700","14,200","13,450","15,900","14,850","19,050","16,800","77,400","81,400","73,350","93,850","66,850","120,850","38,200","38,200","140,850","145,850","135,850","19,650","20,050","19,200","21,050","21,000","21,350","20,900","28,350","28,350"
2025-03-31,"61,750","61,750","56,650","56,650","15,700","14,200","13,450","15,900","14,850","19,050","16,800","77,400","81,400","73,350","93,850","66,850","120,850","38,200","38,200","140,850","145,850","135,850","19,650","20,050","19,200","21,050","21,000","21,350","20,900","28,350","28,350"
2025-04-01,"61,750","61,750","56,650","56,650","15,700","14,200","13,450","15,900","14,850","19,050","16,800","77,400","81,400","73,350","93,850","66,850","120,850","38,200","38,200","140,850","145,850","135,850","19,650","20,050","19,200","21,050","21,000","21,350","20,900","28,350","28,350"
2025-04-02,"61,750","61,750","56,650","56,650","15,700","14,200","13,450","15,900","14,850","19,050","16,800","77,400","81,400","73,350","93,850","66,850","120,850","38,200","38,200","140,850","145,850","135,850","19,650","20,050","19,200","21,050","21,000","21,350","20,900","28,350","28,350"
2025-04-03,"61,750","61,750","56,650","56,650","15,700","14,200","13,450","15,900","14,850","19,050","16,800","77,400","81,400","73,350","93,850","66,850","120,850","38,200","38,200","140,850","145,850","135,850","19,650","20,050","19,200","21,050","21,000","21,350","20,900","28,350","28,350"
2025-04-04,"61,750","61,750","56,650","56,650","15,700","14,200","13,450","15,900","14,850","19,050","16,800","77,400","81,400","73,350","93,850","66,850","120,850","38,200","38,200","140,850","145,850","135,850","19,650","20,050","19,200","21,050","21,000","21,350","20,900","28,350","28,350"
2025-04-07,"61,750","61,750","56,650","56,650","15,700","14,200","13,450","15,900","14,850","19,050","16,800","77,400","81,400","73,350","93,850","66,850","120,850","38,200","38,200","140,850","145,850","135,850","19,650","20,050","19,200","21,050","21,000","21,350","20,900","28,350","28,350"
2025-04-08,"66,600","66,600","60,850","60,850","15,700","14,200","13,450","15,900","14,850","19,050","16,800","71,800","73,650","69,900","88,900","56,950","120,850","36,650","36,650","140,850","145,850","135,850","19,650","20,050","19,200","21,050","21,000","21,350","20,900","28,000","28,000"
2025-04-09,"69,800","69,800","61,650","61,650","15,700","14,200","13,450","15,900","14,850","19,050","16,800","71,350","73,650","69,050","87,650","54,450","120,850","36,650","36,650","140,850","145,850","135,850","19,650","20,050","19,200","21,050","21,000","21,350","20,900","27,850","27,850"
2025-04-10,"69,050","69,050","61,650","61,650","15,700","14,200","13,450","15,900","14,850","19,050","16,800","69,050","71,350","66,750","86,850","52,850","120,850","36,000","36,000","140,850","145,850","135,850","19,650","20,050","19,200","21,050","21,000","21,350","20,900","27,850","27,850"
2025-04-11,"69,050","69,050","61,650","61,650","15,700","14,200","13,450","15,900","14,850","19,050","16,800","69,050","71,350","66,750","86,850","52,850","120,850","35,800","35,800","140,850","145,850","135,850","19,650","20,050","19,200","21,050","21,000","21,350","20,900","27,700","27,700"
2025-04-14,"69,050","69,050","62,500","62,500","15,700","14,200","13,450","15,900","14,850","19,050","16,800","67,350","65,400","69,250","77,900","48,700","107,100","35,000","35,000","137,900","142,500","133,350","19,650","20,050","19,200","21,050","21,000","21,350","20,900","27,550","27,550"
2025-04-15,"69,050","69,050","62,500","62,500","15,700","14,200","13,450","15,900","14,850","19,050","16,800","67,350","65,400","69,250","77,900","48,700","107,100","35,000","35,000","137,900","142,500","133,350","19,650","20,050","19,200","21,050","21,000","21,350","20,900","27,550","27,550"
2025-04-16,"65,900","65,900","61,650","61,650","15,700","14,200","13,450","15,900","14,850","19,050","16,800","66,500","65,400","67,600","76,250","47,050","105,400","35,000","35,000","137,900","142,500","133,350","19,650","20,050","19,200","21,000","21,000","21,150","20,900","27,200","27,200"
2025-04-17,"65,900","65,900","61,650","61,650","15,700","14,200","13,450","15,900","14,850","19,050","16,800","66,500","65,400","67,600","75,800","46,200","105,400","34,650","34,650","137,900","142,500","133,350","19,650","20,050","19,200","21,000","21,000","21,150","20,900","27,050","27,050"
2025-04-18,"65,900","65,900","61,650","61,650","15,700","14,200","13,450","15,900","14,850","19,050","16,800","66,500","65,400","67,600","75,800","46,200","105,400","34,650","34,650","137,900","142,500","133,350","19,650","20,050","19,200","21,000","21,000","21,150","20,900","27,050","27,050"
2025-04-21,"60,250","60,250","60,850","60,850","15,700","14,200","13,450","15,900","14,850","19,050","16,800","66,000","62,100","69,950","60,200","43,700","76,650","33,300","33,300","137,900","142,500","133,350","19,650","20,050","19,200","21,000","21,000","21,150","20,900","26,050","26,050"
2025-04-22,"58,700","58,700","60,850","60,850","15,700","14,200","13,450","15,900","14,850","19,050","16,800","66,000","62,100","69,950","59,750","42,850","76,650","33,300","33,300","137,900","142,500","133,350","19,650","20,050","19,200","21,000","21,000","21,150","20,900","26,050","26,050"
2025-04-23,"58,700","58,700","60,850","60,850","15,700","14,200","13,450","15,900","14,850","19,050","16,800","64,850","62,100","67,650","57,300","41,250","73,350","33,300","33,300","137,900","142,500","133,350","19,650","20,050","19,200","21,000","21,000","21,150","20,900","26,050","26,050"
2025-04-24,"58,700","58,700","60,850","60,850","15,700","14,200","13,450","15,900","14,850","19,050","16,800","64,850","62,100","67,650","57,300","41,250","73,350","33,300","33,300","137,900","142,500","133,350","19,650","20,050","19,200","21,000","21,000","21,150","20,900","26,200","26,200"
2025-04-25,"51,450","51,450","60,850","60,850","15,700","14,200","13,450","15,900","14,850","19,050","16,800","62,150","58,950","65,350","53,400","41,250","65,500","33,800","33,800","137,900","142,500","133,350","19,650","20,050","19,200","21,000","21,000","21,150","20,900","26,200","26,200"
2025-04-28,"51,450","51,450","60,000","60,000","15,650","14,200","13,450","15,900","14,850","18,800","16,800","61,750","58,950","64,500","52,950","41,250","64,700","33,650","33,650","137,900","142,500","133,350","19,650","20,050","19,200","21,000","21,000","21,150","20,900","28,700","28,700"
2025-04-29,"51,450","51,450","60,000","60,000","15,650","14,200","13,450","15,900","14,850","18,800","16,800","61,300","58,950","63,700","50,400","40,450","60,300","33,650","33,650","137,900","142,500","133,350","19,650","20,050","19,200","21,000","21,000","21,150","20,900","28,850","28,850"
2025-04-30,"49,900","49,900","60,000","60,000","15,650","14,200","13,450","15,900","14,850","18,800","16,800","60,900","58,950","62,800","50,400","40,450","60,300","33,650","33,650","137,900","142,500","133,350","19,650","20,050","19,200","21,000","21,000","21,150","20,900","29,000","29,000"
2025-05-01,"49,900","49,900","60,000","60,000","15,650","14,200","13,450","15,900","14,850","18,800","16,800","60,900","58,950","62,800","50,400","40,450","60,300","33,650","33,650","137,900","142,500","133,350","19,650","20,050","19,200","21,000","21,000","21,150","20,900","29,000","29,000"
2025-05-02,"51,400","51,400","60,000","60,000","15,650","14,200","13,450","15,900","14,850","18,800","16,800","60,450","58,950","61,950","49,500","41,250","57,700","33,800","33,800","137,900","142,500","133,350","19,650","20,050","19,200","21,000","21,000","21,150","20,900","28,850","28,850"
2025-05-05,"49,900","49,900","59,150","59,150","15,650","14,200","13,450","15,900","14,850","18,800","16,800","53,300","52,850","53,750","45,700","39,650","51,750","33,800","33,800","137,900","142,500","133,350","19,650","20,050","19,200","21,000","21,000","21,150","20,900","28,850","28,850"
2025-05-06,"49,050","49,050","59,150","59,150","15,650","14,200","13,450","15,900","14,850","18,800","16,800","52,000","51,050","52,900","45,300","39,650","50,950","33,800","33,800","137,900","142,500","133,350","19,650","20,050","19,200","21,000","21,000","21,150","20,900","28,850","28,850"
2025-05-07,"48,250","48,250","58,350","58,350","15,650","14,200","13,450","15,900","14,850","18,800","16,800","52,000","51,050","52,900","45,300","39,650","50,950","34,100","34,100","137,900","142,500","133,350","19,650","20,050","19,200","21,000","21,000","21,150","20,900","28,850","28,850"
2025-05-08,"48,250","48,250","58,350","58,350","15,650","14,200","13,450","15,900","14,850","18,800","16,800","52,000","51,050","52,900","44,450","39,650","49,250","34,100","34,100","137,900","142,500","133,350","19,650","20,050","19,200","21,000","21,000","21,150","20,900","28,200","28,200"
2025-05-09,"48,250","48,250","58,350","58,350","15,650","14,200","13,450","15,900","14,850","18,800","16,800","50,300","49,400","51,250","43,600","39,650","47,600","34,400","34,400","137,900","142,500","133,350","19,650","20,050","19,200","21,000","21,000","21,150","20,900","28,200","28,200"
2025-05-12,"48,250","48,250","58,350","58,350","15,650","14,200","13,450","15,900","14,850","18,800","16,800","50,300","49,400","51,250","43,600","39,650","47,600","34,400","34,400","137,900","142,500","133,350","19,650","20,050","19,200","21,000","21,000","21,150","20,900","28,200","28,200"
2025-05-13,"48,250","48,250","58,350","58,350","15,650","14,200","13,450","15,900","14,850","18,800","16,800","50,300","49,400","51,250","43,600","39,650","47,600","34,400","34,400","137,900","142,500","133,350","19,650","20,050","19,200","21,000","21,000","21,150","20,900","28,200","28,200"
2025-05-14,"47,400","47,400","56,650","56,650","15,650","14,200","13,450","15,900","14,850","18,800","16,800","47,700","46,750","48,650","41,050","38,800","43,350","35,250","35,250","137,900","142,500","133,350","19,650","20,050","19,200","20,950","21,000","21,000","20,900","27,850","27,850"
2025-05-15,"47,400","47,400","55,850","55,850","15,650","14,200","13,450","15,900","14,850","18,800","16,800","45,600","45,950","45,300","40,250","38,800","41,650","35,400","35,400","137,900","142,500","133,350","19,650","20,050","19,200","20,950","21,000","21,000","20,900","27,850","27,850"
2025-05-16,"47,400","47,400","55,850","55,850","15,650","14,200","13,450","15,900","14,850","18,800","16,800","45,600","45,950","45,300","40,650","39,600","41,650","35,400","35,400","137,900","142,500","133,350","19,650","20,050","19,200","20,950","21,000","21,000","20,900","27,850","27,850"
2025-05-19,"47,400","47,400","54,150","54,150","15,650","14,200","13,450","15,900","14,850","18,800","16,800","45,600","46,750","44,450","41,500","40,400","42,600","35,250","35,250","137,900","142,500","133,350","19,650","20,050","19,200","21,000","21,000","21,150","20,900","27,700","27,700"
2025-05-20,"47,400","47,400","53,350","53,350","15,650","14,200","13,450","15,900","14,850","18,800","16,800","45,600","46,750","44,450","41,500","40,400","42,600","35,250","35,250","137,900","142,500","133,350","19,650","20,050","19,200","20,900","20,650","21,150","20,900","27,700","27,700"
2025-05-21,"47,400","47,400","53,350","53,350","15,650","14,200","13,450","15,900","14,850","18,800","16,800","45,600","46,750","44,450","41,100","39,650","42,600","35,250","35,250","137,900","142,500","133,350","19,650","20,050","19,200","20,900","20,650","21,150","20,900","27,700","27,700"
2025-05-22,"47,400","47,400","53,350","53,350","15,650","14,200","13,450","15,900","14,850","18,800","16,800","45,600","46,750","44,450","38,200","35,450","40,950","34,900","34,900","137,900","142,500","133,350","19,650","20,050","19,200","20,900","20,650","21,150","20,900","27,500","27,500"
2025-05-23,"46,550","46,550","53,350","53,350","15,650","14,200","13,450","15,900","14,850","18,800","16,800","44,350","45,950","42,800","37,350","34,650","40,100","34,750","34,750","137,900","142,500","133,350","19,650","20,050","19,200","20,900","20,650","21,150","20,900","27,500","27,500"
2025-05-26,"46,550","46,550","53,350","53,350","15,700","14,300","13,500","15,900","14,900","18,800","16,850","42,300","43,450","41,100","38,200","35,400","40,950","34,750","34,750","137,900","142,500","133,350","19,650","20,050","19,200","20,800","20,350","21,150","20,900","27,350","27,350"
2025-05-27,"46,550","46,550","53,350","53,350","15,700","14,300","13,500","15,900","14,900","18,800","16,850","42,700","43,450","41,950","38,600","35,400","41,750","34,750","34,750","137,900","142,500","133,350","19,650","20,050","19,200","20,800","20,350","21,150","20,900","27,350","27,350"
2025-05-28,"46,550","46,550","53,350","53,350","15,750","14,350","13,600","16,000","14,950","18,850","16,850","42,700","43,450","41,950","39,000","35,400","42,600","35,150","35,150","137,900","142,500","133,350","19,650","20,050","19,200","20,800","20,350","21,150","20,900","27,350","27,350"
2025-05-29,"46,550","46,550","53,350","53,350","15,750","14,350","13,600","16,000","14,950","18,850","16,850","42,700","43,450","41,950","39,000","35,400","42,600","35,150","35,150","137,900","142,500","133,350","19,650","20,050","19,200","20,800","20,350","21,150","20,900","27,350","27,350"
2025-05-30,"46,550","46,550","53,350","53,350","15,750","14,350","13,600","16,000","14,950","18,850","16,850","42,700","43,450","41,950","39,000","35,400","42,600","35,150","35,150","137,900","142,500","133,350","19,650","20,050","19,200","20,800","20,350","21,150","20,900","27,350","27,350"
2025-06-02,"46,550","46,550","53,350","53,350","15,800","14,400","13,650","16,000","15,000","18,900","16,850","44,400","46,050","42,800","43,650","39,550","47,700","35,850","35,850","137,900","142,500","133,350","19,650","20,050","19,200","20,800","20,350","21,150","20,900","27,350","27,350"
2025-06-03,"46,550","46,550","53,350","53,350","15,800","14,400","13,650","16,000","15,000","18,900","16,850","44,400","46,050","42,800","43,650","39,550","47,700","35,850","35,850","137,900","142,500","133,350","19,650","20,050","19,200","20,800","20,350","21,150","20,900","27,350","27,350"
2025-06-04,"48,250","48,250","54,150","54,150","15,800","14,400","13,650","16,000","15,000","18,900","16,850","46,100","47,700","44,450","47,400","42,850","51,900","35,850","35,850","137,900","142,500","133,350","19,650","20,050","19,200","20,800","20,350","21,150","20,900","27,500","27,500"
2025-06-05,"48,250","48,250","54,150","54,150","15,800","14,400","13,650","16,000","15,000","18,900","16,850","49,400","53,500","45,300","51,200","46,100","56,250","36,500","36,500","137,900","142,500","133,350","19,650","20,050","19,200","20,800","20,350","21,150","20,900","27,500","27,500"
2025-06-06,"48,250","48,250","54,150","54,150","15,800","14,400","13,650","16,000","15,000","18,900","16,850","49,400","53,500","45,300","51,200","46,100","56,250","36,500","36,500","137,900","142,500","133,350","19,650","20,050","19,200","20,800","20,350","21,150","20,900","27,500","27,500"
2025-06-09,"48,250","48,250","54,150","54,150","15,800","14,400","13,650","16,000","15,000","18,900","16,850","49,400","53,500","45,300","51,200","46,100","56,250","36,500","36,500","137,900","142,500","133,350","19,650","20,050","19,200","20,800","20,350","21,150","20,900","27,500","27,500"
2025-06-10,"49,800","49,800","53,350","53,350","15,900","14,450","13,700","16,150","15,100","18,950","16,900","49,800","53,500","46,100","52,850","49,450","56,250","37,350","37,350","137,900","142,500","133,350","19,650","20,050","19,200","20,800","20,350","21,150","20,900","28,000","28,000"
2025-06-11,"49,800","49,800","51,650","51,650","15,950","14,500","13,750","16,250","15,150","18,950","16,950","50,250","54,350","46,100","52,850","50,300","55,400","37,450","37,450","137,900","142,500","133,350","19,650","20,050","19,200","20,800","20,350","21,150","20,900","28,000","28,000"
2025-06-12,"49,800","49,800","51,650","51,650","15,950","14,500","13,750","16,250","15,150","18,950","16,950","49,400","53,500","45,300","53,250","51,950","54,600","37,450","37,450","137,900","142,500","133,350","19,650","20,050","19,200","20,800","20,350","21,150","20,900","28,000","28,000"
2025-06-13,"49,800","49,800","50,850","50,850","15,950","14,500","13,750","16,250","15,150","18,950","16,950","49,000","52,650","45,300","51,150","49,550","52,700","37,250","37,250","137,900","142,500","133,350","19,650","20,050","19,200","20,800","20,350","21,150","20,900","28,000","28,000"
2025-06-16,"49,800","49,800","50,850","50,850","15,950","14,500","13,750","16,250","15,150","18,950","16,950","50,250","54,350","46,100","54,500","52,800","56,250","36,150","36,150","137,900","142,500","133,350","19,650","20,050","19,200","20,800","20,350","21,150","20,900","27,700","27,700"
2025-06-17,"49,800","49,800","50,850","50,850","15,950","14,500","13,750","16,250","15,150","18,950","16,950","49,800","54,350","45,200","54,500","52,800","56,250","36,150","36,150","137,900","142,500","133,350","19,650","20,050","19,200","20,800","20,350","21,150","20,900","27,700","27,700"
2025-06-18,"49,800","49,800","50,850","50,850","15,950","14,500","13,750","16,250","15,150","18,950","16,950","48,100","52,650","43,550","54,100","52,800","55,400","35,650","35,650","137,900","142,500","133,350","19,650","20,050","19,200","20,800","20,350","21,150","20,900","27,700","27,700"
2025-06-19,"53,050","53,050","49,150","49,150","15,950","14,500","13,800","16,250","15,200","18,950","16,950","48,550","53,500","43,600","57,850","53,600","62,100","35,650","35,650","137,900","142,500","133,350","19,550","19,900","19,200","20,750","20,150","21,150","20,900","27,700","27,700"
2025-06-20,"59,350","59,350","53,350","53,350","15,950","14,500","13,800","16,250","15,200","18,950","16,950","65,200","62,750","67,600","76,350","69,350","83,350","35,850","35,850","137,900","142,500","133,350","19,550","19,900","19,200","20,750","20,150","21,150","20,900","28,000","28,000"
2025-06-23,"55,450","55,450","51,650","51,650","16,100","14,600","13,900","16,450","15,450","19,050","17,150","56,950","56,000","57,900","70,000","65,250","74,800","36,250","36,250","137,900","142,500","133,350","19,550","19,900","19,200","20,700","20,000","21,150","20,900","28,500","28,500"
2025-06-24,"54,700","54,700","51,650","51,650","16,100","14,600","13,900","16,450","15,450","19,050","17,150","53,750","53,700","53,850","65,500","60,300","70,650","36,250","36,250","137,900","142,500","133,350","19,550","19,900","19,200","20,700","20,000","21,150","20,900","28,500","28,500"
2025-06-25,"53,900","53,900","50,850","50,850","16,100","14,600","13,900","16,450","15,450","19,050","17,150","49,550","52,000","47,100","58,000","52,850","63,150","36,100","36,100","137,900","142,500","133,350","19,550","19,900","19,200","20,700","20,000","21,150","20,900","28,500","28,500"
2025-06-26,"52,200","52,200","50,850","50,850","16,100","14,600","13,900","16,450","15,450","19,050","17,150","48,300","52,000","44,550","56,750","52,050","61,450","35,750","35,750","137,900","142,500","133,350","19,550","19,900","19,200","20,700","20,000","21,150","20,900","28,500","28,500"
2025-06-27,"52,200","52,200","50,850","50,850","16,100","14,600","13,900","16,450","15,450","19,050","17,150","48,300","52,000","44,550","56,750","52,050","61,450","35,750","35,750","137,900","142,500","133,350","19,550","19,900","19,200","20,700","20,000","21,150","20,900","28,500","28,500"
2025-06-30,"50,650","50,650","50,850","50,850","16,100","14,600","13,900","16,450","15,450","19,100","17,150","46,650","50,350","43,000","56,750","49,550","63,950","36,150","36,150","137,900","142,500","133,350","19,550","19,900","19,200","20,650","19,850","21,150","20,900","28,700","28,700"
2025-07-01,"50,650","50,650","50,850","50,850","16,100","14,600","13,900","16,450","15,450","19,100","17,150","46,650","50,350","43,000","57,600","49,550","65,650","36,150","36,150","137,900","142,500","133,350","19,550","19,900","19,200","20,650","19,850","21,150","20,900","28,700","28,700"
2025-07-02,"50,650","50,650","50,850","50,850","16,100","14,600","13,900","16,450","15,450","19,100","17,150","46,650","50,350","43,000","58,000","50,350","65,650","36,150","36,150","137,900","142,500","133,350","19,550","19,900","19,200","20,650","19,850","21,150","20,900","28,700","28,700"
2025-07-03,"50,650","50,650","50,850","50,850","16,100","14,600","13,900","16,450","15,450","19,100","17,150","47,900","51,200","44,650","60,100","52,050","68,150","36,150","36,150","137,900","142,500","133,350","19,550","19,900","19,200","20,650","19,850","21,150","20,900","28,700","28,700"
2025-07-04,"50,650","50,650","50,850","50,850","16,100","14,600","13,900","16,450","15,450","19,100","17,150","50,250","54,350","46,100","62,250","52,050","72,500","36,150","36,150","137,900","142,500","133,350","19,550","19,900","19,200","20,650","19,850","21,150","20,900","28,700","28,700"
2025-07-07,"49,800","49,800","50,000","50,000","16,100","14,600","13,900","16,450","15,450","19,100","17,150","48,550","50,100","46,950","61,800","48,700","74,900","36,150","36,150","137,900","142,500","133,350","19,550","19,900","19,200","20,650","19,850","21,150","20,900","28,850","28,850"
2025-07-08,"49,800","49,800","50,000","50,000","16,100","14,600","13,900","16,450","15,450","19,100","17,150","48,550","50,100","46,950","61,800","48,700","74,900","36,350","36,350","137,900","142,500","133,350","19,550","19,900","19,200","20,650","19,850","21,150","20,900","29,000","29,000"
2025-07-09,"50,650","50,650","50,000","50,000","16,100","14,600","13,900","16,450","15,450","19,100","17,150","48,550","50,100","46,950","61,800","48,700","74,900","36,350","36,350","137,900","142,500","133,350","19,550","19,900","19,200","20,650","19,850","21,150","20,900","29,000","29,000"
2025-07-10,"54,700","54,700","50,000","50,000","16,100","14,600","13,900","16,450","15,450","19,100","17,150","48,100","50,100","46,100","62,650","48,700","76,550","36,000","36,000","137,900","142,500","133,350","19,550","19,900","19,200","20,650","19,850","21,150","20,900","29,000","29,000"
2025-07-11,"54,700","54,700","50,000","50,000","16,100","14,600","13,900","16,450","15,450","19,100","17,150","47,300","48,450","46,100","61,800","48,700","74,900","36,000","36,000","137,900","142,500","133,350","19,550","19,900","19,200","20,650","19,850","21,150","20,900","29,000","29,000"
2025-07-14,"55,550","55,550","50,000","50,000","16,200","14,650","13,950","16,550","15,600","19,200","17,300","49,800","50,100","49,500","64,250","52,850","75,650","36,000","36,000","137,900","142,500","133,350","19,550","19,900","19,200","20,650","19,850","21,150","20,900","29,200","29,200"
2025-07-15,"55,550","55,550","50,000","50,000","16,200","14,650","13,950","16,550","15,600","19,200","17,300","49,800","50,100","49,500","64,250","52,850","75,650","36,000","36,000","137,900","142,500","133,350","19,550","19,900","19,200","20,650","19,850","21,150","20,900","29,200","29,200"
2025-07-16,"55,550","55,550","50,000","50,000","16,200","14,650","13,950","16,550","15,600","19,200","17,300","48,150","48,450","47,850","64,250","52,850","75,650","36,000","36,000","137,900","142,500","133,350","19,550","19,900","19,200","20,650","19,850","21,150","20,900","29,200","29,200"
2025-07-17,"55,550","55,550","50,000","50,000","16,200","14,650","13,950","16,550","15,600","19,200","17,300","48,600","48,450","48,750","64,250","52,850","75,650","35,800","35,800","137,900","142,500","133,350","19,550","19,900","19,200","20,650","19,850","21,150","20,900","29,200","29,200"
