tanggal,Cabai Merah Besar,Cabai_lag_1,Cabai_lag_7,RR_lag_45,RH_lag_30,RR_rolling_mean_14,bulan
2024-06-15,71650.0,71650.0,65550.0,2.5,70.0,6.848809523809523,6
2024-06-16,71650.0,71650.0,64450.0,5.0,76.0,6.346428571428571,6
2024-06-17,71650.0,71650.0,63350.0,3.9,74.0,5.5928571428571425,6
2024-06-18,71650.0,71650.0,65000.0,2.5999999999999996,72.0,3.092857142857143,6
2024-06-19,77500.0,71650.0,65000.0,1.2999999999999998,70.0,1.4261904761904762,6
2024-06-20,75850.0,77500.0,65000.0,0.0,74.0,0.5928571428571429,6
2024-06-21,75850.0,75850.0,71650.0,3.2,74.0,0.5928571428571429,6
2024-06-22,72783.33333333333,75850.0,71650.0,6.4,78.0,0.5928571428571429,6
2024-06-23,69716.66666666667,72783.33333333333,71650.0,9.6,86.0,0.5928571428571429,6
2024-06-24,66650.0,69716.66666666667,71650.0,0.2,82.0,0.5928571428571429,6
2024-06-25,66650.0,66650.0,71650.0,0.13333333333333336,78.0,0.5928571428571429,6
2024-06-26,63350.0,66650.0,77500.0,0.06666666666666668,74.0,1.3714285714285717,6
2024-06-27,65000.0,63350.0,75850.0,0.0,72.0,1.2714285714285716,6
2024-06-28,65000.0,65000.0,75850.0,0.0,73.0,1.8785714285714286,6
2024-06-29,63616.666666666664,65000.0,72783.33333333333,0.0,69.0,2.2734126984126983,6
2024-06-30,62233.333333333336,63616.666666666664,69716.66666666667,0.0,76.0,2.455952380952381,6
2024-07-01,60850.0,62233.333333333336,66650.0,8.4,78.33333333333333,2.4261904761904765,7
2024-07-02,60850.0,60850.0,66650.0,5.6,80.66666666666667,2.473809523809524,7
2024-07-03,60000.0,60850.0,63350.0,2.8,83.0,2.545238095238095,7
2024-07-04,60000.0,60000.0,65000.0,0.0,75.0,2.545238095238095,7
2024-07-05,60000.0,60000.0,65000.0,0.0,71.0,2.6595238095238094,7
